rodada,posicao_ebt,nota,dt_inicio_avaliacao,dt_fim_avaliacao,uf,municipio,cod_ibge,populacao,normativo_lai,dt_normativo_lai,respondeu_pergunta_2,respondeu_pergunta_3,respondeu_pergunta_4,pontos_resposta_perguntas,pontos_transp_passiva,total_pontos,nota_1
2,799,0,07/08/2015,20/08/2015,RN,Tangará,2414001,15354,NÃO LOCALIZADO,NÃO LOCALIZADO,SEM E-SIC,SEM E-SIC,SEM E-SIC,0,0,0,0
2,799,0,07/08/2015,08/09/2015,RN,Tenente Laurentino Cruz,2414159,5677,NÃO LOCALIZADO,NÃO LOCALIZADO,SEM E-SIC,SEM E-SIC,SEM E-SIC,0,0,0,0
2,799,0,07/08/2015,16/10/2015,RN,Santa Maria,2409332,5259,NÃO LOCALIZADO,NÃO LOCALIZADO,SEM E-SIC,SEM E-SIC,SEM E-SIC,0,0,0,0
2,799,0,07/08/2015,08/09/2015,RN,Pau dos Ferros,2409407,29696,NÃO LOCALIZADO,NÃO LOCALIZADO,SEM E-SIC,SEM E-SIC,SEM E-SIC,0,0,0,0
2,799,0,07/08/2015,19/08/2015,RN,Pedro Avelino,2409704,7122,NÃO LOCALIZADO,NÃO LOCALIZADO,SEM E-SIC,SEM E-SIC,SEM E-SIC,0,0,0,0
2,799,0,07/08/2015,20/08/2015,RN,Serra Caiada,2410306,9666,NÃO LOCALIZADO,NÃO LOCALIZADO,SEM E-SIC,SEM E-SIC,SEM E-SIC,0,0,0,0
2,799,0,07/08/2015,19/08/2015,RN,Pureza,2410405,9208,NÃO LOCALIZADO,NÃO LOCALIZADO,SEM E-SIC,SEM E-SIC,SEM E-SIC,0,0,0,0
2,799,0,07/08/2015,19/08/2015,RN,Rafael Fernandes,2410504,5001,NÃO LOCALIZADO,NÃO LOCALIZADO,SEM E-SIC,SEM E-SIC,SEM E-SIC,0,0,0,0
2,799,0,07/08/2015,19/08/2015,RN,Rafael Godeiro,2410603,3202,NÃO LOCALIZADO,NÃO LOCALIZADO,SEM E-SIC,SEM E-SIC,SEM E-SIC,0,0,0,0
2,799,0,07/08/2015,19/08/2015,RN,Riacho de Santana,2410801,4279,NÃO LOCALIZADO,NÃO LOCALIZADO,SEM E-SIC,SEM E-SIC,SEM E-SIC,0,0,0,0
2,799,0,07/08/2015,19/08/2015,RN,Riachuelo,2410900,7753,NÃO LOCALIZADO,NÃO LOCALIZADO,SEM E-SIC,SEM E-SIC,SEM E-SIC,0,0,0,0
2,799,0,07/08/2015,08/09/2015,RN,Tibau,2411056,3978,NÃO LOCALIZADO,NÃO LOCALIZADO,SEM E-SIC,SEM E-SIC,SEM E-SIC,0,0,0,0
2,799,0,07/08/2015,19/08/2015,RN,Santa Cruz,2411205,38538,NÃO LOCALIZADO,NÃO LOCALIZADO,SEM E-SIC,SEM E-SIC,SEM E-SIC,0,0,0,0
2,799,0,02/09/2015,17/09/2015,RN,São Bento do Norte,2411601,2935,NÃO LOCALIZADO,NÃO LOCALIZADO,SEM E-SIC,SEM E-SIC,SEM E-SIC,0,0,0,0
2,799,0,07/08/2015,19/08/2015,RN,São Bento do Trairí,2411700,4262,NÃO LOCALIZADO,NÃO LOCALIZADO,SEM E-SIC,SEM E-SIC,SEM E-SIC,0,0,0,0
2,799,0,07/08/2015,08/09/2015,RN,São Fernando,2411809,3572,NÃO LOCALIZADO,NÃO LOCALIZADO,SEM E-SIC,SEM E-SIC,SEM E-SIC,0,0,0,0
2,799,0,29/07/2015,14/08/2015,MA,Nova Iorque,2107308,4595,NÃO LOCALIZADO,NÃO LOCALIZADO,SEM E-SIC,SEM E-SIC,SEM E-SIC,0,0,0,0
2,799,0,29/07/2015,17/08/2015,MA,Olinda Nova do Maranhão,2107456,14110,NÃO LOCALIZADO,NÃO LOCALIZADO,SEM E-SIC,SEM E-SIC,SEM E-SIC,0,0,0,0
2,799,0,29/07/2015,17/08/2015,MA,Paraibano,2107704,20768,NÃO LOCALIZADO,NÃO LOCALIZADO,SEM E-SIC,SEM E-SIC,SEM E-SIC,0,0,0,0
2,799,0,29/07/2015,17/08/2015,MA,Passagem Franca,2107902,18387,NÃO LOCALIZADO,NÃO LOCALIZADO,SEM E-SIC,SEM E-SIC,SEM E-SIC,0,0,0,0
2,799,0,30/07/2015,17/08/2015,MA,Pirapemas,2108801,18053,NÃO LOCALIZADO,NÃO LOCALIZADO,SEM E-SIC,SEM E-SIC,SEM E-SIC,0,0,0,0
2,799,0,30/07/2015,17/08/2015,MA,Presidente Dutra,2109106,46369,NÃO LOCALIZADO,NÃO LOCALIZADO,SEM E-SIC,SEM E-SIC,SEM E-SIC,0,0,0,0
2,799,0,30/07/2015,17/08/2015,MA,Presidente Sarney,2109270,18210,NÃO LOCALIZADO,NÃO LOCALIZADO,SEM E-SIC,SEM E-SIC,SEM E-SIC,0,0,0,0
2,799,0,30/07/2015,17/08/2015,MA,Rosário,2109601,41349,NÃO LOCALIZADO,NÃO LOCALIZADO,SEM E-SIC,SEM E-SIC,SEM E-SIC,0,0,0,0
2,799,0,30/07/2015,17/08/2015,MA,Sambaíba,2109700,5546,NÃO LOCALIZADO,NÃO LOCALIZADO,SEM E-SIC,SEM E-SIC,SEM E-SIC,0,0,0,0
2,799,0,30/07/2015,17/08/2015,MA,Santa Luzia,2110005,75762,NÃO LOCALIZADO,NÃO LOCALIZADO,SEM E-SIC,SEM E-SIC,SEM E-SIC,0,0,0,0
2,799,0,30/07/2015,17/08/2015,MA,São Domingos do Maranhão,2110708,33716,NÃO LOCALIZADO,NÃO LOCALIZADO,SEM E-SIC,SEM E-SIC,SEM E-SIC,0,0,0,0
2,799,0,30/07/2015,17/08/2015,MA,São Francisco do Maranhão,2110906,11961,NÃO LOCALIZADO,NÃO LOCALIZADO,SEM E-SIC,SEM E-SIC,SEM E-SIC,0,0,0,0
2,799,0,30/07/2015,17/08/2015,MA,São João do Carú,2111029,15558,NÃO LOCALIZADO,NÃO LOCALIZADO,SEM E-SIC,SEM E-SIC,SEM E-SIC,0,0,0,0
2,799,0,06/08/2015,19/08/2015,PI,Valença do Piauí,2211308,20555,NÃO LOCALIZADO,NÃO LOCALIZADO,SEM E-SIC,SEM E-SIC,SEM E-SIC,0,0,0,0
2,799,0,06/08/2015,19/08/2015,PI,Várzea Branca,2211357,4899,NÃO LOCALIZADO,NÃO LOCALIZADO,SEM E-SIC,SEM E-SIC,SEM E-SIC,0,0,0,0
2,799,0,07/08/2015,19/08/2015,PI,Várzea Grande,2211407,4339,NÃO LOCALIZADO,NÃO LOCALIZADO,SEM E-SIC,SEM E-SIC,SEM E-SIC,0,0,0,0
2,799,0,07/08/2015,19/08/2015,PI,Vera Mendes,2211506,3023,NÃO LOCALIZADO,NÃO LOCALIZADO,SEM E-SIC,SEM E-SIC,SEM E-SIC,0,0,0,0
2,799,0,06/08/2015,13/10/2015,CE,Abaiara,2300101,11226,NÃO LOCALIZADO,NÃO LOCALIZADO,SEM E-SIC,SEM E-SIC,SEM E-SIC,0,0,0,0
2,799,0,31/07/2015,14/10/2015,CE,Acarape,2300150,16153,NÃO LOCALIZADO,NÃO LOCALIZADO,SEM E-SIC,SEM E-SIC,SEM E-SIC,0,0,0,0
2,799,0,06/08/2015,19/08/2015,CE,Alcântaras,2300507,11247,NÃO LOCALIZADO,NÃO LOCALIZADO,SEM E-SIC,SEM E-SIC,SEM E-SIC,0,0,0,0
2,799,0,03/08/2015,19/08/2015,CE,Altaneira,2300606,7271,NÃO LOCALIZADO,NÃO LOCALIZADO,SEM E-SIC,SEM E-SIC,SEM E-SIC,0,0,0,0
2,799,0,30/07/2015,19/08/2015,CE,Alto Santo,2300705,16823,NÃO LOCALIZADO,NÃO LOCALIZADO,SEM E-SIC,SEM E-SIC,SEM E-SIC,0,0,0,0
2,799,0,30/07/2015,19/08/2015,CE,Cascavel,2303501,69498,NÃO LOCALIZADO,NÃO LOCALIZADO,SEM E-SIC,SEM E-SIC,SEM E-SIC,0,0,0,0
2,799,0,30/07/2015,19/08/2015,CE,Baturité,2302107,34735,NÃO LOCALIZADO,NÃO LOCALIZADO,SEM E-SIC,SEM E-SIC,SEM E-SIC,0,0,0,0
2,799,0,29/07/2015,06/11/2015,CE,Beberibe,2302206,51885,NÃO LOCALIZADO,NÃO LOCALIZADO,SEM E-SIC,SEM E-SIC,SEM E-SIC,0,0,0,0
2,799,0,28/07/2015,19/08/2015,CE,Caririaçu,2303204,26840,NÃO LOCALIZADO,NÃO LOCALIZADO,SEM E-SIC,SEM E-SIC,SEM E-SIC,0,0,0,0
2,799,0,04/08/2015,19/08/2015,PI,Sebastião Leal,2210631,4199,NÃO LOCALIZADO,NÃO LOCALIZADO,SEM E-SIC,SEM E-SIC,SEM E-SIC,0,0,0,0
2,799,0,04/08/2015,19/08/2015,PI,Sussuapara,2210938,6504,NÃO LOCALIZADO,NÃO LOCALIZADO,SEM E-SIC,SEM E-SIC,SEM E-SIC,0,0,0,0
2,799,0,04/08/2015,19/08/2015,PI,Tamboril do Piauí,2210953,2839,NÃO LOCALIZADO,NÃO LOCALIZADO,SEM E-SIC,SEM E-SIC,SEM E-SIC,0,0,0,0
2,799,0,04/08/2015,19/08/2015,PI,Tanque do Piauí,2210979,2694,NÃO LOCALIZADO,NÃO LOCALIZADO,SEM E-SIC,SEM E-SIC,SEM E-SIC,0,0,0,0
2,799,0,03/08/2015,19/08/2015,MA,Nina Rodrigues,2107209,13746,NÃO LOCALIZADO,NÃO LOCALIZADO,SEM E-SIC,SEM E-SIC,SEM E-SIC,0,0,0,0
2,799,0,30/07/2015,19/08/2015,CE,Assaré,2301604,23058,NÃO LOCALIZADO,NÃO LOCALIZADO,SEM E-SIC,SEM E-SIC,SEM E-SIC,0,0,0,0
2,799,0,05/08/2015,14/10/2015,CE,Guaiúba,2304954,25581,NÃO LOCALIZADO,NÃO LOCALIZADO,SEM E-SIC,SEM E-SIC,SEM E-SIC,0,0,0,0
2,799,0,04/08/2015,20/08/2015,CE,Horizonte,2305233,62002,NÃO LOCALIZADO,NÃO LOCALIZADO,SEM E-SIC,SEM E-SIC,SEM E-SIC,0,0,0,0
2,799,0,04/08/2015,20/08/2015,CE,Ibiapina,2305308,24555,NÃO LOCALIZADO,NÃO LOCALIZADO,SEM E-SIC,SEM E-SIC,SEM E-SIC,0,0,0,0
2,799,0,04/08/2015,20/08/2015,CE,Independência,2305605,25952,NÃO LOCALIZADO,NÃO LOCALIZADO,SEM E-SIC,SEM E-SIC,SEM E-SIC,0,0,0,0
2,799,0,31/07/2015,14/10/2015,CE,General Sampaio,2304608,6679,NÃO LOCALIZADO,NÃO LOCALIZADO,SEM E-SIC,SEM E-SIC,SEM E-SIC,0,0,0,0
2,799,0,31/07/2015,19/08/2015,CE,Graça,2304657,15287,NÃO LOCALIZADO,NÃO LOCALIZADO,SEM E-SIC,SEM E-SIC,SEM E-SIC,0,0,0,0
2,799,0,31/07/2015,19/08/2015,CE,Granja,2304707,53682,NÃO LOCALIZADO,NÃO LOCALIZADO,SEM E-SIC,SEM E-SIC,SEM E-SIC,0,0,0,0
2,799,0,04/08/2015,20/08/2015,CE,Iracema,2306009,14042,NÃO LOCALIZADO,NÃO LOCALIZADO,SEM E-SIC,SEM E-SIC,SEM E-SIC,0,0,0,0
2,799,0,03/08/2015,20/08/2015,CE,Jaguaretama,2306702,18018,NÃO LOCALIZADO,NÃO LOCALIZADO,SEM E-SIC,SEM E-SIC,SEM E-SIC,0,0,0,0
2,799,0,03/08/2015,20/08/2015,CE,Jucás,2307403,24417,NÃO LOCALIZADO,NÃO LOCALIZADO,SEM E-SIC,SEM E-SIC,SEM E-SIC,0,0,0,0
2,799,0,03/08/2015,04/11/2015,CE,Maranguape,2307700,122020,NÃO LOCALIZADO,NÃO LOCALIZADO,SEM E-SIC,SEM E-SIC,SEM E-SIC,0,0,0,0
2,799,0,03/08/2015,20/08/2015,CE,Marco,2307809,26219,NÃO LOCALIZADO,NÃO LOCALIZADO,SEM E-SIC,SEM E-SIC,SEM E-SIC,0,0,0,0
2,799,0,31/07/2015,20/08/2015,CE,Martinópole,2307908,10796,NÃO LOCALIZADO,NÃO LOCALIZADO,SEM E-SIC,SEM E-SIC,SEM E-SIC,0,0,0,0
2,799,0,30/07/2015,20/08/2015,CE,Mauriti,2308104,45881,NÃO LOCALIZADO,NÃO LOCALIZADO,SEM E-SIC,SEM E-SIC,SEM E-SIC,0,0,0,0
2,799,0,30/07/2015,20/08/2015,CE,Meruoca,2308203,14529,NÃO LOCALIZADO,NÃO LOCALIZADO,SEM E-SIC,SEM E-SIC,SEM E-SIC,0,0,0,0
2,799,0,30/07/2015,20/08/2015,CE,Milhã,2308351,13188,NÃO LOCALIZADO,NÃO LOCALIZADO,SEM E-SIC,SEM E-SIC,SEM E-SIC,0,0,0,0
2,799,0,05/08/2015,19/08/2015,CE,Parambu,2310308,31376,NÃO LOCALIZADO,NÃO LOCALIZADO,SEM E-SIC,SEM E-SIC,SEM E-SIC,0,0,0,0
2,799,0,04/08/2015,19/08/2015,CE,Morrinhos,2308906,21737,NÃO LOCALIZADO,NÃO LOCALIZADO,SEM E-SIC,SEM E-SIC,SEM E-SIC,0,0,0,0
2,799,0,04/08/2015,19/08/2015,CE,Mucambo,2309003,14346,NÃO LOCALIZADO,NÃO LOCALIZADO,SEM E-SIC,SEM E-SIC,SEM E-SIC,0,0,0,0
2,799,0,04/08/2015,19/08/2015,CE,Nova Russas,2309300,31783,NÃO LOCALIZADO,NÃO LOCALIZADO,SEM E-SIC,SEM E-SIC,SEM E-SIC,0,0,0,0
2,799,0,04/08/2015,19/08/2015,CE,Novo Oriente,2309409,28149,NÃO LOCALIZADO,NÃO LOCALIZADO,SEM E-SIC,SEM E-SIC,SEM E-SIC,0,0,0,0
2,799,0,04/08/2015,19/08/2015,CE,Orós,2309508,21447,NÃO LOCALIZADO,NÃO LOCALIZADO,SEM E-SIC,SEM E-SIC,SEM E-SIC,0,0,0,0
2,799,0,05/08/2015,19/08/2015,CE,Palhano,2310001,9169,NÃO LOCALIZADO,NÃO LOCALIZADO,SEM E-SIC,SEM E-SIC,SEM E-SIC,0,0,0,0
2,799,0,06/08/2015,20/08/2015,CE,Reriutaba,2311702,19145,NÃO LOCALIZADO,NÃO LOCALIZADO,SEM E-SIC,SEM E-SIC,SEM E-SIC,0,0,0,0
2,799,0,04/08/2015,20/08/2015,CE,Santana do Acaraú,2312007,31369,NÃO LOCALIZADO,NÃO LOCALIZADO,SEM E-SIC,SEM E-SIC,SEM E-SIC,0,0,0,0
2,799,0,03/08/2015,20/08/2015,CE,Santa Quitéria,2312205,43359,NÃO LOCALIZADO,NÃO LOCALIZADO,SEM E-SIC,SEM E-SIC,SEM E-SIC,0,0,0,0
2,799,0,04/08/2015,20/08/2015,CE,Senador Pompeu,2312700,26600,NÃO LOCALIZADO,NÃO LOCALIZADO,SEM E-SIC,SEM E-SIC,SEM E-SIC,0,0,0,0
2,799,0,04/08/2015,21/08/2015,CE,Tamboril,2313203,25635,NÃO LOCALIZADO,NÃO LOCALIZADO,SEM E-SIC,SEM E-SIC,SEM E-SIC,0,0,0,0
2,799,0,04/08/2015,21/08/2015,CE,Tarrafas,2313252,8923,NÃO LOCALIZADO,NÃO LOCALIZADO,SEM E-SIC,SEM E-SIC,SEM E-SIC,0,0,0,0
2,799,0,04/08/2015,21/08/2015,CE,Tejuçuoca,2313351,18301,NÃO LOCALIZADO,NÃO LOCALIZADO,SEM E-SIC,SEM E-SIC,SEM E-SIC,0,0,0,0
2,799,0,04/08/2015,21/08/2015,CE,Ubajara,2313609,33505,NÃO LOCALIZADO,NÃO LOCALIZADO,SEM E-SIC,SEM E-SIC,SEM E-SIC,0,0,0,0
2,799,0,29/07/2015,01/10/2015,PE,Barra de Guabiraba,2601300,13808,NÃO LOCALIZADO,NÃO LOCALIZADO,SEM E-SIC,SEM E-SIC,SEM E-SIC,0,0,0,0
2,799,0,29/07/2015,21/08/2015,PE,Belém de Maria,2601508,11833,NÃO LOCALIZADO,NÃO LOCALIZADO,SEM E-SIC,SEM E-SIC,SEM E-SIC,0,0,0,0
2,799,0,30/07/2015,19/10/2015,PE,Calumbi,2603405,5749,NÃO LOCALIZADO,NÃO LOCALIZADO,SEM E-SIC,SEM E-SIC,SEM E-SIC,0,0,0,0
2,799,0,30/07/2015,22/10/2015,PE,Camaragibe,2603454,152840,NÃO LOCALIZADO,NÃO LOCALIZADO,SEM E-SIC,SEM E-SIC,SEM E-SIC,0,0,0,0
2,799,0,30/07/2015,31/08/2015,PE,Carnaíba,2603900,19253,NÃO LOCALIZADO,NÃO LOCALIZADO,SEM E-SIC,SEM E-SIC,SEM E-SIC,0,0,0,0
2,799,0,30/07/2015,31/08/2015,PE,Catende,2604205,40857,NÃO LOCALIZADO,NÃO LOCALIZADO,SEM E-SIC,SEM E-SIC,SEM E-SIC,0,0,0,0
2,799,0,30/07/2015,31/08/2015,PE,Cedro,2604304,11421,NÃO LOCALIZADO,NÃO LOCALIZADO,SEM E-SIC,SEM E-SIC,SEM E-SIC,0,0,0,0
2,799,0,31/07/2015,31/08/2015,PE,Limoeiro,2608909,56336,NÃO LOCALIZADO,NÃO LOCALIZADO,SEM E-SIC,SEM E-SIC,SEM E-SIC,0,0,0,0
2,799,0,31/07/2015,31/08/2015,PE,Nazaré da Mata,2609501,31951,NÃO LOCALIZADO,NÃO LOCALIZADO,SEM E-SIC,SEM E-SIC,SEM E-SIC,0,0,0,0
2,799,0,31/07/2015,31/08/2015,PE,Jurema,2608404,15112,NÃO LOCALIZADO,NÃO LOCALIZADO,SEM E-SIC,SEM E-SIC,SEM E-SIC,0,0,0,0
2,799,0,28/07/2015,22/10/2015,PE,Paudalho,2610608,54547,NÃO LOCALIZADO,NÃO LOCALIZADO,SEM E-SIC,SEM E-SIC,SEM E-SIC,0,0,0,0
2,799,0,28/07/2015,17/08/2015,PE,Pedra,2610806,21609,NÃO LOCALIZADO,NÃO LOCALIZADO,SEM E-SIC,SEM E-SIC,SEM E-SIC,0,0,0,0
2,799,0,28/07/2015,17/08/2015,PE,Quixaba,2611533,6835,NÃO LOCALIZADO,NÃO LOCALIZADO,SEM E-SIC,SEM E-SIC,SEM E-SIC,0,0,0,0
2,799,0,31/07/2015,08/10/2015,PE,Itaquitinga,2607802,16696,NÃO LOCALIZADO,NÃO LOCALIZADO,SEM E-SIC,SEM E-SIC,SEM E-SIC,0,0,0,0
2,799,0,31/07/2015,31/08/2015,PE,Frei Miguelinho,2605806,15036,NÃO LOCALIZADO,NÃO LOCALIZADO,SEM E-SIC,SEM E-SIC,SEM E-SIC,0,0,0,0
2,799,0,31/07/2015,31/08/2015,PE,Glória do Goitá,2606101,30111,NÃO LOCALIZADO,NÃO LOCALIZADO,SEM E-SIC,SEM E-SIC,SEM E-SIC,0,0,0,0
2,799,0,31/07/2015,09/10/2015,PE,Ibimirim,2606606,28403,NÃO LOCALIZADO,NÃO LOCALIZADO,SEM E-SIC,SEM E-SIC,SEM E-SIC,0,0,0,0
2,799,0,03/08/2015,04/11/2015,PE,Iguaraci,2606903,12117,NÃO LOCALIZADO,NÃO LOCALIZADO,SEM E-SIC,SEM E-SIC,SEM E-SIC,0,0,0,0
2,799,0,31/07/2015,31/08/2015,PE,Ipojuca,2607208,89660,NÃO LOCALIZADO,NÃO LOCALIZADO,SEM E-SIC,SEM E-SIC,SEM E-SIC,0,0,0,0
2,799,0,31/07/2015,18/08/2015,AL,Canapi,2701605,17973,NÃO LOCALIZADO,NÃO LOCALIZADO,SEM E-SIC,SEM E-SIC,SEM E-SIC,0,0,0,0
2,799,0,31/07/2015,16/10/2015,AL,Coqueiro Seco,2702207,5844,NÃO LOCALIZADO,NÃO LOCALIZADO,SEM E-SIC,SEM E-SIC,SEM E-SIC,0,0,0,0
2,799,0,31/07/2015,18/08/2015,AL,Girau do Ponciano,2702900,40100,NÃO LOCALIZADO,NÃO LOCALIZADO,SEM E-SIC,SEM E-SIC,SEM E-SIC,0,0,0,0
2,799,0,31/07/2015,18/08/2015,AL,Inhapi,2703304,18535,NÃO LOCALIZADO,NÃO LOCALIZADO,SEM E-SIC,SEM E-SIC,SEM E-SIC,0,0,0,0
2,799,0,12/08/2015,21/08/2015,AL,Jacaré dos Homens,2703403,5469,NÃO LOCALIZADO,NÃO LOCALIZADO,SEM E-SIC,SEM E-SIC,SEM E-SIC,0,0,0,0
2,799,0,31/07/2015,18/08/2015,AL,Jacuípe,2703502,7177,NÃO LOCALIZADO,NÃO LOCALIZADO,SEM E-SIC,SEM E-SIC,SEM E-SIC,0,0,0,0
2,799,0,31/07/2015,17/08/2015,AL,Jaramataia,2703700,5706,NÃO LOCALIZADO,NÃO LOCALIZADO,SEM E-SIC,SEM E-SIC,SEM E-SIC,0,0,0,0
2,799,0,31/07/2015,17/08/2015,AL,Joaquim Gomes,2703809,23941,NÃO LOCALIZADO,NÃO LOCALIZADO,SEM E-SIC,SEM E-SIC,SEM E-SIC,0,0,0,0
2,799,0,31/07/2015,17/08/2015,AL,Jundiá,2703908,4253,NÃO LOCALIZADO,NÃO LOCALIZADO,SEM E-SIC,SEM E-SIC,SEM E-SIC,0,0,0,0
2,799,0,05/08/2015,17/08/2015,AL,Limoeiro de Anadia,2704203,28439,NÃO LOCALIZADO,NÃO LOCALIZADO,SEM E-SIC,SEM E-SIC,SEM E-SIC,0,0,0,0
2,799,0,05/08/2015,09/10/2015,PE,Tamandaré,2614857,22323,NÃO LOCALIZADO,NÃO LOCALIZADO,SEM E-SIC,SEM E-SIC,SEM E-SIC,0,0,0,0
2,799,0,05/08/2015,07/10/2015,PE,Trindade,2615607,29182,NÃO LOCALIZADO,NÃO LOCALIZADO,SEM E-SIC,SEM E-SIC,SEM E-SIC,0,0,0,0
2,799,0,05/08/2015,18/08/2015,PE,Triunfo,2615706,15264,NÃO LOCALIZADO,NÃO LOCALIZADO,SEM E-SIC,SEM E-SIC,SEM E-SIC,0,0,0,0
2,799,0,05/08/2015,17/08/2015,PE,Vertente do Lério,2616183,7802,NÃO LOCALIZADO,NÃO LOCALIZADO,SEM E-SIC,SEM E-SIC,SEM E-SIC,0,0,0,0
2,799,0,05/08/2015,17/08/2015,PE,Vertentes,2616209,19720,NÃO LOCALIZADO,NÃO LOCALIZADO,SEM E-SIC,SEM E-SIC,SEM E-SIC,0,0,0,0
2,799,0,30/07/2015,17/08/2015,AL,Água Branca,2700102,20601,NÃO LOCALIZADO,NÃO LOCALIZADO,SEM E-SIC,SEM E-SIC,SEM E-SIC,0,0,0,0
2,799,0,05/08/2015,17/08/2015,PE,Sirinhaém,2614204,43620,NÃO LOCALIZADO,NÃO LOCALIZADO,SEM E-SIC,SEM E-SIC,SEM E-SIC,0,0,0,0
2,799,0,05/08/2015,08/10/2015,PE,Serrita,2614006,18985,NÃO LOCALIZADO,NÃO LOCALIZADO,SEM E-SIC,SEM E-SIC,SEM E-SIC,0,0,0,0
2,799,0,31/07/2015,03/11/2015,PB,Carrapateira,2504108,2566,NÃO LOCALIZADO,NÃO LOCALIZADO,SEM E-SIC,SEM E-SIC,SEM E-SIC,0,0,0,0
2,799,0,07/08/2015,18/08/2015,PB,Cachoeira dos Índios,2503308,10034,NÃO LOCALIZADO,NÃO LOCALIZADO,SEM E-SIC,SEM E-SIC,SEM E-SIC,0,0,0,0
2,799,0,06/08/2015,03/11/2015,PB,Bayeux,2501807,95677,NÃO LOCALIZADO,NÃO LOCALIZADO,SEM E-SIC,SEM E-SIC,SEM E-SIC,0,0,0,0
2,799,0,05/08/2015,18/08/2015,PB,Baía da Traição,2501401,8696,NÃO LOCALIZADO,NÃO LOCALIZADO,SEM E-SIC,SEM E-SIC,SEM E-SIC,0,0,0,0
2,799,0,03/08/2015,17/08/2015,PB,Condado,2504504,6722,NÃO LOCALIZADO,NÃO LOCALIZADO,SEM E-SIC,SEM E-SIC,SEM E-SIC,0,0,0,0
2,799,0,07/08/2015,17/08/2015,PB,Maturéia,2509396,6363,NÃO LOCALIZADO,NÃO LOCALIZADO,SEM E-SIC,SEM E-SIC,SEM E-SIC,0,0,0,0
2,799,0,07/08/2015,17/08/2015,PB,Pombal,2512101,32684,NÃO LOCALIZADO,NÃO LOCALIZADO,SEM E-SIC,SEM E-SIC,SEM E-SIC,0,0,0,0
2,799,0,28/07/2015,08/10/2015,PB,Serra Branca,2515500,13488,NÃO LOCALIZADO,NÃO LOCALIZADO,SEM E-SIC,SEM E-SIC,SEM E-SIC,0,0,0,0
2,799,0,29/07/2015,20/08/2015,PE,Abreu e Lima,2600054,98201,NÃO LOCALIZADO,NÃO LOCALIZADO,SEM E-SIC,SEM E-SIC,SEM E-SIC,0,0,0,0
2,799,0,29/07/2015,08/10/2015,PE,Afrânio,2600203,18831,NÃO LOCALIZADO,NÃO LOCALIZADO,SEM E-SIC,SEM E-SIC,SEM E-SIC,0,0,0,0
2,799,0,31/07/2015,15/10/2015,AM,Iranduba,1301852,45250,NÃO LOCALIZADO,NÃO LOCALIZADO,SEM E-SIC,SEM E-SIC,SEM E-SIC,0,0,0,0
2,799,0,03/08/2015,24/08/2015,AM,Itacoatiara,1301902,95714,NÃO LOCALIZADO,NÃO LOCALIZADO,SEM E-SIC,SEM E-SIC,SEM E-SIC,0,0,0,0
2,799,0,27/07/2015,18/08/2015,AC,Plácido de Castro,1200385,17979,NÃO LOCALIZADO,NÃO LOCALIZADO,SEM E-SIC,SEM E-SIC,SEM E-SIC,0,0,0,0
2,799,0,27/07/2015,18/08/2015,AC,Manoel Urbano,1200344,8514,NÃO LOCALIZADO,NÃO LOCALIZADO,SEM E-SIC,SEM E-SIC,SEM E-SIC,0,0,0,0
2,799,0,07/08/2015,17/08/2015,AC,Xapuri,1200708,17317,NÃO LOCALIZADO,NÃO LOCALIZADO,SEM E-SIC,SEM E-SIC,SEM E-SIC,0,0,0,0
2,799,0,27/07/2015,18/08/2015,AC,Porto Acre,1200807,16396,NÃO LOCALIZADO,NÃO LOCALIZADO,SEM E-SIC,SEM E-SIC,SEM E-SIC,0,0,0,0
2,799,0,29/07/2015,18/08/2015,AC,Rodrigues Alves,1200427,16475,NÃO LOCALIZADO,NÃO LOCALIZADO,SEM E-SIC,SEM E-SIC,SEM E-SIC,0,0,0,0
2,799,0,06/08/2015,17/08/2015,AC,Senador Guiomard,1200450,20992,NÃO LOCALIZADO,NÃO LOCALIZADO,SEM E-SIC,SEM E-SIC,SEM E-SIC,0,0,0,0
2,799,0,31/07/2015,07/10/2015,AM,Careiro,1301100,35938,NÃO LOCALIZADO,NÃO LOCALIZADO,SEM E-SIC,SEM E-SIC,SEM E-SIC,0,0,0,0
2,799,0,27/07/2015,18/08/2015,AC,Feijó,1200302,32398,NÃO LOCALIZADO,NÃO LOCALIZADO,SEM E-SIC,SEM E-SIC,SEM E-SIC,0,0,0,0
2,799,0,04/08/2015,08/09/2015,RO,Vale do Paraíso,1101807,8327,NÃO LOCALIZADO,NÃO LOCALIZADO,SEM E-SIC,SEM E-SIC,SEM E-SIC,0,0,0,0
2,799,0,12/08/2015,16/10/2015,AC,Acrelândia,1200013,13613,NÃO LOCALIZADO,NÃO LOCALIZADO,SEM E-SIC,SEM E-SIC,SEM E-SIC,0,0,0,0
2,799,0,27/07/2015,18/08/2015,AC,Assis Brasil,1200054,6610,NÃO LOCALIZADO,NÃO LOCALIZADO,SEM E-SIC,SEM E-SIC,SEM E-SIC,0,0,0,0
2,799,0,27/07/2015,18/08/2015,AC,Bujari,1200138,9173,NÃO LOCALIZADO,NÃO LOCALIZADO,SEM E-SIC,SEM E-SIC,SEM E-SIC,0,0,0,0
